product_id,product_category,location_id,date,demand,stock_level,incoming_inventory
IBWQ,General,WB,2024-10-18,2100.0,18008.0,0
IBWQ,General,WB,2024-10-19,2310.0,15698.0,0
IBWQ,General,WB,2024-10-20,0.0,15698.0,0
IBWQ,General,WB,2024-10-21,1410.0,14288.0,0
IBWQ,General,WB,2024-10-22,1510.0,12778.0,0
IBWQ,General,WB,2024-10-23,410.0,12368.0,0
IBWQ,General,WB,2024-10-24,420.0,11948.0,0
IBWQ,General,WB,2024-10-25,1550.0,10398.0,0
IBWQ,General,WB,2024-10-26,940.0,9458.0,0
IBWQ,General,WB,2024-10-27,0.0,9458.0,0
IBWQ,General,WB,2024-10-28,760.0,8698.0,0
IBWQ,General,WB,2024-10-29,1340.0,7358.0,0
IBWQ,General,WB,2024-10-30,1890.0,5468.0,0
IBWQ,General,WB,2024-10-31,3450.0,2018.0,0
IBWQ,General,WB,2024-11-01,0.0,2018.0,0
IBWQ,General,WB,2024-11-02,0.0,2018.0,0
IBWQ,General,WB,2024-11-03,0.0,2018.0,0
IBWQ,General,WB,2024-11-04,700.0,6353.0,0
IBWQ,General,WB,2024-11-05,250.0,6103.0,0
IBWQ,General,WB,2024-11-06,360.0,5743.0,0
IBWQ,General,WB,2024-11-07,1360.0,4383.0,0
IBWQ,General,WB,2024-11-08,720.0,3663.0,0
IBWQ,General,WB,2024-11-09,0.0,3663.0,0
IBWQ,General,WB,2024-11-10,0.0,3663.0,0
IBWQ,General,WB,2024-11-11,400.0,3263.0,0
IBWQ,General,WB,2024-11-12,350.0,7643.0,0
IBWQ,General,WB,2024-11-13,470.0,12449.0,0
IBWQ,General,WB,2024-11-14,1165.0,11284.0,0
IBWQ,General,WB,2024-11-15,970.0,10314.0,0
IBWQ,General,WB,2024-11-16,600.0,9714.0,0
IBWQ,General,WB,2024-11-17,0.0,9714.0,0
IBWQ,General,WB,2024-11-18,90.0,9624.0,0
IBWQ,General,WB,2024-11-19,740.0,8884.0,0
IBWQ,General,WB,2024-11-20,390.0,8494.0,0
IBWQ,General,WB,2024-11-21,620.0,7874.0,0
IBWQ,General,WB,2024-11-22,440.0,7434.0,0
IBWQ,General,WB,2024-11-23,390.0,7044.0,0
IBWQ,General,WB,2024-11-24,0.0,7044.0,0
IBWQ,General,WB,2024-11-25,380.0,6664.0,0
IBWQ,General,WB,2024-11-26,690.0,10632.0,0
IBWQ,General,WB,2024-11-27,1608.0,14477.0,0
IBWQ,General,WB,2024-11-28,620.0,19304.0,0
IBWQ,General,WB,2024-11-29,875.0,18429.0,0
IBWQ,General,WB,2024-11-30,5610.0,12819.0,0
IBWQ,General,WB,2024-12-01,0.0,12819.0,0
IBWQ,General,WB,2024-12-02,0.0,12819.0,0
IBWQ,General,WB,2024-12-03,1340.0,11479.0,0
IBWQ,General,WB,2024-12-04,0.0,11479.0,0
IBWQ,General,WB,2024-12-05,700.0,10779.0,0
IBWQ,General,WB,2024-12-06,370.0,10409.0,0
IBWQ,General,WB,2024-12-07,1050.0,9359.0,0
IBWQ,General,WB,2024-12-08,0.0,9359.0,0
IBWQ,General,WB,2024-12-09,0.0,9359.0,0
IBWQ,General,WB,2024-12-10,850.0,8509.0,0
IBWQ,General,WB,2024-12-11,475.0,8034.0,0
IBWQ,General,WB,2024-12-12,500.0,7534.0,0
IBWQ,General,WB,2024-12-13,200.0,7334.0,0
IBWQ,General,WB,2024-12-14,950.0,6384.0,0
IBWQ,General,WB,2024-12-15,0.0,6384.0,0
IBWQ,General,WB,2024-12-16,1150.0,5234.0,0
IBWQ,General,WB,2024-12-17,1050.0,4184.0,0
IBWQ,General,WB,2024-12-18,785.0,3399.0,0
IBWQ,General,WB,2024-12-19,1510.0,1889.0,0
IBWQ,General,WB,2024-12-20,2320.0,9972.0,0
IBWQ,General,WB,2024-12-21,2065.0,7907.0,0
IBWQ,General,WB,2024-12-22,0.0,7907.0,0
IBWQ,General,WB,2024-12-23,1270.0,6637.0,0
IBWQ,General,WB,2024-12-24,2110.0,9496.0,0
IBWQ,General,WB,2024-12-25,0.0,14915.0,0
IBWQ,General,WB,2024-12-26,2700.0,17546.0,0
IBWQ,General,WB,2024-12-27,3020.0,14526.0,0
IBWQ,General,WB,2024-12-28,4530.0,9996.0,0
IBWQ,General,WB,2024-12-29,6600.0,3396.0,0
IBWQ,General,WB,2024-12-30,3000.0,396.0,0
IBWQ,General,WB,2024-12-31,320.0,76.0,0
IBWQ,General,WB,2025-01-01,0.0,76.0,0
IBWQ,General,WB,2025-01-02,0.0,5049.0,0
IBWQ,General,WB,2025-01-03,0.0,5049.0,0
IBWQ,General,WB,2025-01-04,0.0,5049.0,0
IBWQ,General,WB,2025-01-05,0.0,5049.0,0
IBWQ,General,WB,2025-01-06,0.0,10511.0,0
IBWQ,General,WB,2025-01-07,500.0,10011.0,0
IBWQ,General,WB,2025-01-08,70.0,9941.0,0
IBWQ,General,WB,2025-01-09,1040.0,8901.0,0
IBWQ,General,WB,2025-01-10,220.0,8681.0,0
IBWQ,General,WB,2025-01-11,380.0,8301.0,0
IBWQ,General,WB,2025-01-12,0.0,8301.0,0
IBWQ,General,WB,2025-01-13,130.0,8171.0,0
IBWQ,General,WB,2025-01-14,200.0,7971.0,0
IBWQ,General,WB,2025-01-15,0.0,12802.0,0
IBWQ,General,WB,2025-01-16,0.0,18092.0,0
IBWQ,General,WB,2025-01-17,580.0,17512.0,0
IBWQ,General,WB,2025-01-18,300.0,17212.0,0
IBWQ,General,WB,2025-01-19,0.0,17212.0,0
IBWQ,General,WB,2025-01-20,315.0,16897.0,0
IBWQ,General,WB,2025-01-21,600.0,16297.0,0
IBWQ,General,WB,2025-01-22,800.0,15497.0,0
IBWQ,General,WB,2025-01-23,790.0,14707.0,0
IBWQ,General,WB,2025-01-24,600.0,14107.0,0
IBWQ,General,WB,2025-01-25,200.0,13907.0,0
IBWQ,General,WB,2025-01-26,0.0,13907.0,0
IBWQ,General,WB,2025-01-27,1480.0,12427.0,0
IBWQ,General,WB,2025-01-28,1330.0,11097.0,0
IBWQ,General,WB,2025-01-29,2905.0,8192.0,0
IBWQ,General,WB,2025-01-30,2400.0,5792.0,0
IBWQ,General,WB,2025-01-31,2200.0,3592.0,0
IBWQ,General,WB,2025-02-01,0.0,3592.0,0
IBWQ,General,WB,2025-02-02,0.0,3592.0,0
IBWQ,General,WB,2025-02-03,0.0,3592.0,0
IBWQ,General,WB,2025-02-04,0.0,3592.0,0
IBWQ,General,WB,2025-02-05,0.0,3592.0,0
IBWQ,General,WB,2025-02-06,620.0,2972.0,0
IBWQ,General,WB,2025-02-07,610.0,7783.0,0
IBWQ,General,WB,2025-02-08,0.0,7783.0,0
IBWQ,General,WB,2025-02-09,0.0,7783.0,0
IBWQ,General,WB,2025-02-10,370.0,12654.0,0
IBWQ,General,WB,2025-02-11,770.0,11884.0,0
IBWQ,General,WB,2025-02-12,1699.0,10185.0,0
IBWQ,General,WB,2025-02-13,2440.0,7745.0,0
IBWQ,General,WB,2025-02-14,535.0,7210.0,0
IBWQ,General,WB,2025-02-15,759.0,6451.0,0
IBWQ,General,WB,2025-02-16,0.0,6451.0,0
IBWQ,General,WB,2025-02-17,900.0,5551.0,0
IBWQ,General,WB,2025-02-18,720.0,4831.0,0
IBWQ,General,WB,2025-02-19,865.0,3966.0,0
IBWQ,General,WB,2025-02-20,400.0,7910.0,0
IBWQ,General,WB,2025-02-21,765.0,11723.0,0
IBWQ,General,WB,2025-02-22,1100.0,10623.0,0
IBWQ,General,WB,2025-02-23,0.0,10623.0,0
IBWQ,General,WB,2025-02-24,693.0,14509.0,0
IBWQ,General,WB,2025-02-25,550.0,13958.5,0
IBWQ,General,WB,2025-02-26,2511.0,11447.5,0
IBWQ,General,WB,2025-02-27,3040.0,8407.5,0
IBWQ,General,WB,2025-02-28,5460.0,2947.5,0
IBWQ,General,WB,2025-03-01,0.0,2947.5,0
IBWQ,General,WB,2025-03-02,0.0,2947.5,0
IBWQ,General,WB,2025-03-03,0.0,7139.5,0
IBWQ,General,WB,2025-03-04,840.0,6299.5,0
IBWQ,General,WB,2025-03-05,2430.0,3869.5,0
IBWQ,General,WB,2025-03-06,1830.0,2039.5,0
IBWQ,General,WB,2025-03-07,602.0,6136.5,0
IBWQ,General,WB,2025-03-08,850.0,10228.5,0
IBWQ,General,WB,2025-03-09,0.0,10228.5,0
IBWQ,General,WB,2025-03-10,575.0,9653.5,0
IBWQ,General,WB,2025-03-11,2061.0,7592.5,0
IBWQ,General,WB,2025-03-12,1234.0,6358.5,0
IBWQ,General,WB,2025-03-13,1611.0,4747.5,0
IBWQ,General,WB,2025-03-14,0.0,4747.5,0
IBWQ,General,WB,2025-03-15,550.0,4197.5,0
IBWQ,General,WB,2025-03-16,0.0,4197.5,0
IBWQ,General,WB,2025-03-17,700.0,3497.5,0
IBWQ,General,WB,2025-03-18,629.0,7903.5,0
IBWQ,General,WB,2025-03-19,785.0,7118.5,0
IBWQ,General,WB,2025-03-20,500.0,6618.5,0
IBWQ,General,WB,2025-03-21,800.0,5818.5,0
IBWQ,General,WB,2025-03-22,550.0,5268.5,0
IBWQ,General,WB,2025-03-23,0.0,5268.5,0
IBWQ,General,WB,2025-03-24,1641.0,3627.5,0
IBWQ,General,WB,2025-03-25,1274.0,2353.5,0
IBWQ,General,WB,2025-03-26,1200.0,1153.5,0
IBWQ,General,WB,2025-03-27,570.0,583.5,0
IBWQ,General,WB,2025-03-28,300.0,5527.5,0
IBWQ,General,WB,2025-03-29,1970.0,8439.5,0
IBWQ,General,WB,2025-03-30,3910.0,4529.5,0
IBWQ,General,WB,2025-03-31,4520.0,9.5,0
IBWQ,General,WB,2025-04-01,0.0,9.5,0
IBWQ,General,WB,2025-04-02,0.0,9.5,0
IBWQ,General,WB,2025-04-03,0.0,9.5,0
IBWQ,General,WB,2025-04-04,0.0,9.5,0
IBWQ,General,WB,2025-04-05,0.0,9.5,0
IBWQ,General,WB,2025-04-06,0.0,9.5,0
IBWQ,General,WB,2025-04-07,0.0,4045.5,0
IBWQ,General,WB,2025-04-08,300.0,8353.5,0
IBWQ,General,WB,2025-04-09,100.0,8253.5,0
IBWQ,General,WB,2025-04-10,400.0,7853.5,0
IBWQ,General,WB,2025-04-11,150.0,7703.5,0
IBWQ,General,WB,2025-04-12,0.0,7703.5,0
IBWQ,General,WB,2025-04-13,0.0,7703.5,0
IBWQ,General,WB,2025-04-14,900.0,6803.5,0
IBWQ,General,WB,2025-04-15,0.0,6803.5,0
IBWQ,General,WB,2025-04-16,270.0,6533.5,0
IBWQ,General,WB,2025-04-17,420.0,6113.5,0
IBWQ,General,WB,2025-04-18,1500.0,4613.5,0
IBWQ,General,WB,2025-04-19,1400.0,3213.5,0
IBWQ,General,WB,2025-04-20,0.0,3213.5,0
IBWQ,General,WB,2025-04-21,0.0,3213.5,0
IBWQ,General,WB,2025-04-22,1056.0,2157.5,0
IBWQ,General,WB,2025-04-23,550.0,1607.5,0
IBWQ,General,WB,2025-04-24,699.0,5879.5,0
IBWQ,General,WB,2025-04-25,562.0,10667.5,0
IBWQ,General,WB,2025-04-26,1200.0,14784.5,0
IBWQ,General,WB,2025-04-27,0.0,14784.5,0
IBWQ,General,WB,2025-04-28,1330.0,18769.5,0
IBWQ,General,WB,2025-04-29,4641.0,14128.5,0
IBWQ,General,WB,2025-04-30,950.0,13178.5,0
RSWQ,General,WB,2023-07-01,0.0,4236.0,0
RSWQ,General,WB,2023-07-02,0.0,4236.0,0
RSWQ,General,WB,2023-07-03,0.0,4236.0,0
RSWQ,General,WB,2023-07-04,500.0,11124.0,0
RSWQ,General,WB,2023-07-05,660.0,14053.0,0
RSWQ,General,WB,2023-07-06,1655.0,15419.0,0
RSWQ,General,WB,2023-07-07,0.0,15419.0,0
RSWQ,General,WB,2023-07-08,0.0,15419.0,0
RSWQ,General,WB,2023-07-09,0.0,15419.0,0
RSWQ,General,WB,2023-07-10,3180.0,12239.0,0
RSWQ,General,WB,2023-07-11,0.0,12239.0,0
RSWQ,General,WB,2023-07-12,2440.0,9799.0,0
RSWQ,General,WB,2023-07-13,1140.0,8659.0,0
RSWQ,General,WB,2023-07-14,1440.0,10993.0,0
RSWQ,General,WB,2023-07-15,1930.0,12970.0,0
RSWQ,General,WB,2023-07-16,0.0,12970.0,0
RSWQ,General,WB,2023-07-17,1270.0,11700.0,0
RSWQ,General,WB,2023-07-18,2045.0,13643.0,0
RSWQ,General,WB,2023-07-19,1005.0,12638.0,0
RSWQ,General,WB,2023-07-20,900.0,11738.0,0
RSWQ,General,WB,2023-07-21,2100.0,9638.0,0
RSWQ,General,WB,2023-07-22,1490.0,12259.0,0
RSWQ,General,WB,2023-07-23,0.0,12259.0,0
RSWQ,General,WB,2023-07-24,1485.0,10774.0,0
RSWQ,General,WB,2023-07-25,2785.0,16246.0,0
RSWQ,General,WB,2023-07-26,1310.0,18710.0,0
RSWQ,General,WB,2023-07-27,2415.0,16730.0,0
RSWQ,General,WB,2023-07-28,1370.0,15360.0,0
RSWQ,General,WB,2023-07-29,2125.0,13235.0,0
RSWQ,General,WB,2023-07-30,0.0,13235.0,0
RSWQ,General,WB,2023-07-31,2445.0,10790.0,0
RSWQ,General,WB,2023-08-01,0.0,10790.0,0
RSWQ,General,WB,2023-08-02,0.0,10790.0,0
RSWQ,General,WB,2023-08-03,100.0,19119.0,0
RSWQ,General,WB,2023-08-04,1100.0,18019.0,0
RSWQ,General,WB,2023-08-05,1280.0,16739.0,0
RSWQ,General,WB,2023-08-06,0.0,16739.0,0
RSWQ,General,WB,2023-08-07,1445.0,18940.0,0
RSWQ,General,WB,2023-08-08,685.0,18255.0,0
RSWQ,General,WB,2023-08-09,1465.0,16790.0,0
RSWQ,General,WB,2023-08-10,870.0,15920.0,0
RSWQ,General,WB,2023-08-11,1330.0,14590.0,0
RSWQ,General,WB,2023-08-12,650.0,13940.0,0
RSWQ,General,WB,2023-08-13,0.0,13940.0,0
RSWQ,General,WB,2023-08-14,350.0,13590.0,0
RSWQ,General,WB,2023-08-15,0.0,13590.0,0
RSWQ,General,WB,2023-08-16,0.0,13590.0,0
RSWQ,General,WB,2023-08-17,940.0,16341.0,0
RSWQ,General,WB,2023-08-18,1070.0,19583.0,0
RSWQ,General,WB,2023-08-19,1116.0,18467.0,0
RSWQ,General,WB,2023-08-20,2405.0,16062.0,0
RSWQ,General,WB,2023-08-21,1200.0,14862.0,0
RSWQ,General,WB,2023-08-22,1540.0,15656.0,0
RSWQ,General,WB,2023-08-23,1390.0,18548.0,0
RSWQ,General,WB,2023-08-24,2390.0,20390.0,0
RSWQ,General,WB,2023-08-26,500.0,19337.0,0
RSWQ,General,WB,2023-08-27,0.0,19337.0,0
RSWQ,General,WB,2023-08-28,1500.0,17837.0,0
RSWQ,General,WB,2023-08-29,3520.0,14317.0,0
RSWQ,General,WB,2023-08-30,3015.0,11302.0,0
RSWQ,General,WB,2023-08-31,1700.0,9602.0,0
RSWQ,General,WB,2023-09-01,1520.0,8082.0,0
RSWQ,General,WB,2023-09-02,670.0,7412.0,0
RSWQ,General,WB,2023-09-03,0.0,7412.0,0
RSWQ,General,WB,2023-09-04,420.0,6992.0,0
RSWQ,General,WB,2023-09-05,1400.0,5592.0,0
RSWQ,General,WB,2023-09-06,1830.0,8200.0,0
RSWQ,General,WB,2023-09-07,420.0,12768.0,0
RSWQ,General,WB,2023-09-08,740.0,16425.0,0
RSWQ,General,WB,2023-09-09,2465.0,13960.0,0
RSWQ,General,WB,2023-09-10,0.0,13960.0,0
RSWQ,General,WB,2023-09-11,470.0,18887.0,0
RSWQ,General,WB,2023-09-12,2360.0,16527.0,0
RSWQ,General,WB,2023-09-13,3240.0,21592.0,0
RSWQ,General,WB,2023-09-14,3730.0,17862.0,0
RSWQ,General,WB,2023-09-15,3585.0,14277.0,0
RSWQ,General,WB,2023-09-16,2040.0,14277.0,0
RSWQ,General,WB,2023-09-17,0.0,14277.0,0
RSWQ,General,WB,2023-09-18,0.0,14277.0,0
RSWQ,General,WB,2023-09-19,7110.0,16884.0,0
RSWQ,General,WB,2023-09-20,1970.0,18310.0,0
RSWQ,General,WB,2023-09-21,3765.0,14545.0,0
RSWQ,General,WB,2023-09-22,4205.0,19946.0,0
RSWQ,General,WB,2023-09-23,500.0,19446.0,0
RSWQ,General,WB,2023-09-24,0.0,24147.0,0
RSWQ,General,WB,2023-09-25,2490.0,21657.0,0
RSWQ,General,WB,2023-09-26,4900.0,16757.0,0
RSWQ,General,WB,2023-09-27,2910.0,13847.0,0
RSWQ,General,WB,2023-09-28,3770.0,10077.0,0
RSWQ,General,WB,2023-09-29,7590.0,2487.0,0
RSWQ,General,WB,2023-09-30,2090.0,3058.0,0
RSWQ,General,WB,2023-10-01,0.0,3058.0,0
RSWQ,General,WB,2023-10-02,0.0,3058.0,0
RSWQ,General,WB,2023-10-03,0.0,7230.0,0
RSWQ,General,WB,2023-10-04,960.0,9906.0,0
RSWQ,General,WB,2023-10-05,800.0,14441.0,0
RSWQ,General,WB,2023-10-06,1090.0,13351.0,0
RSWQ,General,WB,2023-10-07,765.0,12586.0,0
RSWQ,General,WB,2023-10-08,0.0,12586.0,0
RSWQ,General,WB,2023-10-09,940.0,15845.0,0
RSWQ,General,WB,2023-10-10,240.0,19746.0,0
RSWQ,General,WB,2023-10-11,1045.0,21389.0,0
RSWQ,General,WB,2023-10-12,2425.0,18964.0,0
RSWQ,General,WB,2023-10-13,2985.0,15979.0,0
RSWQ,General,WB,2023-10-14,2246.0,13733.0,0
RSWQ,General,WB,2023-10-15,2610.0,11123.0,0
RSWQ,General,WB,2023-10-16,1380.0,9743.0,0
RSWQ,General,WB,2023-10-17,600.0,14096.0,0
RSWQ,General,WB,2023-10-18,2310.0,14423.0,0
RSWQ,General,WB,2023-10-19,2560.0,15321.0,0
RSWQ,General,WB,2023-10-20,3350.0,15778.0,0
RSWQ,General,WB,2023-10-21,0.0,15778.0,0
RSWQ,General,WB,2023-10-22,0.0,15778.0,0
RSWQ,General,WB,2023-10-23,0.0,15778.0,0
RSWQ,General,WB,2023-10-24,0.0,15778.0,0
RSWQ,General,WB,2023-10-25,4300.0,15174.0,0
RSWQ,General,WB,2023-10-26,3370.0,16801.0,0
RSWQ,General,WB,2023-10-27,2440.0,19328.0,0
RSWQ,General,WB,2023-10-28,0.0,19328.0,0
RSWQ,General,WB,2023-10-29,5390.0,13938.0,0
RSWQ,General,WB,2023-10-30,5385.0,11489.0,0
RSWQ,General,WB,2023-10-31,4242.0,7247.0,0
RSWQ,General,WB,2023-11-01,155.0,7092.0,0
RSWQ,General,WB,2023-11-02,300.0,6792.0,0
RSWQ,General,WB,2023-11-03,700.0,11183.0,0
RSWQ,General,WB,2023-11-04,710.0,10473.0,0
RSWQ,General,WB,2023-11-05,0.0,13609.0,0
RSWQ,General,WB,2023-11-06,550.0,17225.0,0
RSWQ,General,WB,2023-11-07,935.0,16290.0,0
RSWQ,General,WB,2023-11-08,200.0,16090.0,0
RSWQ,General,WB,2023-11-09,745.0,15345.0,0
RSWQ,General,WB,2023-11-10,1120.0,14225.0,0
RSWQ,General,WB,2023-11-11,1020.0,15581.0,0
RSWQ,General,WB,2023-11-12,0.0,15581.0,0
RSWQ,General,WB,2023-11-13,0.0,15581.0,0
RSWQ,General,WB,2023-11-14,720.0,15183.0,0
RSWQ,General,WB,2023-11-15,0.0,15183.0,0
RSWQ,General,WB,2023-11-16,3205.0,11978.0,0
RSWQ,General,WB,2023-11-17,2160.0,10587.0,0
RSWQ,General,WB,2023-11-18,2655.0,7932.0,0
RSWQ,General,WB,2023-11-19,0.0,7932.0,0
RSWQ,General,WB,2023-11-20,2545.0,5387.0,0
RSWQ,General,WB,2023-11-21,1450.0,10737.0,0
RSWQ,General,WB,2023-11-22,1995.0,13518.0,0
RSWQ,General,WB,2023-11-23,1620.0,13114.0,0
RSWQ,General,WB,2023-11-24,1240.0,11874.0,0
RSWQ,General,WB,2023-11-25,1450.0,13911.0,0
RSWQ,General,WB,2023-11-26,0.0,18953.0,0
RSWQ,General,WB,2023-11-27,1860.0,17093.0,0
RSWQ,General,WB,2023-11-28,2410.0,14683.0,0
RSWQ,General,WB,2023-11-29,3300.0,11383.0,0
RSWQ,General,WB,2023-11-30,3970.0,11916.0,0
RSWQ,General,WB,2023-12-01,0.0,11916.0,0
RSWQ,General,WB,2023-12-02,0.0,16350.0,0
RSWQ,General,WB,2023-12-03,0.0,16350.0,0
RSWQ,General,WB,2023-12-04,200.0,16150.0,0
RSWQ,General,WB,2023-12-05,670.0,15480.0,0
RSWQ,General,WB,2023-12-06,1420.0,14060.0,0
RSWQ,General,WB,2023-12-07,1435.0,12625.0,0
RSWQ,General,WB,2023-12-08,1720.0,10905.0,0
RSWQ,General,WB,2023-12-09,1610.0,9295.0,0
RSWQ,General,WB,2023-12-10,0.0,9295.0,0
RSWQ,General,WB,2023-12-11,420.0,8875.0,0
RSWQ,General,WB,2023-12-12,350.0,8525.0,0
RSWQ,General,WB,2023-12-13,1540.0,6985.0,0
RSWQ,General,WB,2023-12-14,2135.0,9506.0,0
RSWQ,General,WB,2023-12-15,2075.0,11878.0,0
RSWQ,General,WB,2023-12-16,1960.0,9918.0,0
RSWQ,General,WB,2023-12-17,1850.0,12301.0,0
RSWQ,General,WB,2023-12-18,0.0,12301.0,0
RSWQ,General,WB,2023-12-19,2075.0,14022.0,0
RSWQ,General,WB,2023-12-20,2090.0,11932.0,0
RSWQ,General,WB,2023-12-21,1975.0,14793.0,0
RSWQ,General,WB,2023-12-22,2200.0,17891.0,0
RSWQ,General,WB,2023-12-23,2000.0,15891.0,0
RSWQ,General,WB,2023-12-24,0.0,15891.0,0
RSWQ,General,WB,2023-12-25,2235.0,13656.0,0
RSWQ,General,WB,2023-12-26,2400.0,11256.0,0
RSWQ,General,WB,2023-12-27,2160.0,9096.0,0
RSWQ,General,WB,2023-12-28,2430.0,11380.0,0
RSWQ,General,WB,2023-12-29,3710.0,11972.0,0
RSWQ,General,WB,2023-12-30,3760.0,12197.0,0
RSWQ,General,WB,2023-12-31,4440.0,10590.0,0
RSWQ,General,WB,2024-01-01,0.0,10590.0,0
RSWQ,General,WB,2024-01-02,0.0,10590.0,0
RSWQ,General,WB,2024-01-03,220.0,13127.0,0
RSWQ,General,WB,2024-01-04,0.0,13464.0,0
RSWQ,General,WB,2024-01-05,200.0,13264.0,0
RSWQ,General,WB,2024-01-06,1240.0,12024.0,0
RSWQ,General,WB,2024-01-07,0.0,12024.0,0
RSWQ,General,WB,2024-01-08,1710.0,14437.0,0
RSWQ,General,WB,2024-01-09,2075.0,17567.0,0
RSWQ,General,WB,2024-01-10,1200.0,20881.0,0
RSWQ,General,WB,2024-01-11,2915.0,17966.0,0
RSWQ,General,WB,2024-01-12,0.0,17966.0,0
RSWQ,General,WB,2024-01-13,0.0,17966.0,0
RSWQ,General,WB,2024-01-14,0.0,17966.0,0
RSWQ,General,WB,2024-01-15,2030.0,15936.0,0
RSWQ,General,WB,2024-01-16,1240.0,18715.0,0
RSWQ,General,WB,2024-01-17,920.0,22796.0,0
RSWQ,General,WB,2024-01-18,1910.0,26230.0,0
RSWQ,General,WB,2024-01-19,1765.0,29800.0,0
RSWQ,General,WB,2024-01-20,785.0,29015.0,0
RSWQ,General,WB,2024-01-21,0.0,29015.0,0
RSWQ,General,WB,2024-01-22,1620.0,27395.0,0
RSWQ,General,WB,2024-01-23,1535.0,25860.0,0
RSWQ,General,WB,2024-01-24,1770.0,24090.0,0
RSWQ,General,WB,2024-01-25,1250.0,22840.0,0
RSWQ,General,WB,2024-01-26,0.0,22840.0,0
RSWQ,General,WB,2024-01-27,1670.0,21170.0,0
RSWQ,General,WB,2024-01-28,0.0,21170.0,0
RSWQ,General,WB,2024-01-29,1325.0,19845.0,0
RSWQ,General,WB,2024-01-30,3240.0,16605.0,0
RSWQ,General,WB,2024-01-31,4220.0,14511.0,0
RSWQ,General,WB,2024-02-01,0.0,18472.0,0
RSWQ,General,WB,2024-02-02,0.0,18472.0,0
RSWQ,General,WB,2024-02-03,0.0,18472.0,0
RSWQ,General,WB,2024-02-04,0.0,18472.0,0
RSWQ,General,WB,2024-02-05,1755.0,16717.0,0
RSWQ,General,WB,2024-02-06,0.0,16717.0,0
RSWQ,General,WB,2024-02-07,1735.0,14982.0,0
RSWQ,General,WB,2024-02-08,2280.0,12702.0,0
RSWQ,General,WB,2024-02-09,1800.0,10902.0,0
RSWQ,General,WB,2024-02-10,995.0,9907.0,0
RSWQ,General,WB,2024-02-11,0.0,9907.0,0
RSWQ,General,WB,2024-02-12,1475.0,12430.0,0
RSWQ,General,WB,2024-02-13,1525.0,15257.0,0
RSWQ,General,WB,2024-02-14,0.0,15257.0,0
RSWQ,General,WB,2024-02-15,1535.0,16429.0,0
RSWQ,General,WB,2024-02-16,2310.0,16624.0,0
RSWQ,General,WB,2024-02-17,1855.0,19451.0,0
RSWQ,General,WB,2024-02-18,0.0,19451.0,0
RSWQ,General,WB,2024-02-19,1960.0,17491.0,0
RSWQ,General,WB,2024-02-20,1780.0,15711.0,0
RSWQ,General,WB,2024-02-21,595.0,15116.0,0
RSWQ,General,WB,2024-02-22,1865.0,13251.0,0
RSWQ,General,WB,2024-02-23,2020.0,11231.0,0
RSWQ,General,WB,2024-02-24,970.0,10261.0,0
RSWQ,General,WB,2024-02-25,0.0,10261.0,0
RSWQ,General,WB,2024-02-26,1705.0,8556.0,0
RSWQ,General,WB,2024-02-27,1390.0,11582.0,0
RSWQ,General,WB,2024-02-28,2450.0,14533.0,0
RSWQ,General,WB,2024-02-29,5130.0,13226.0,0
RSWQ,General,WB,2024-03-01,0.0,13226.0,0
RSWQ,General,WB,2024-03-02,0.0,13226.0,0
RSWQ,General,WB,2024-03-03,0.0,13226.0,0
RSWQ,General,WB,2024-03-04,1550.0,15148.0,0
RSWQ,General,WB,2024-03-05,1365.0,18249.0,0
RSWQ,General,WB,2024-03-06,1075.0,17174.0,0
RSWQ,General,WB,2024-03-07,830.0,16344.0,0
RSWQ,General,WB,2024-03-08,1045.0,15299.0,0
RSWQ,General,WB,2024-03-09,360.0,14939.0,0
RSWQ,General,WB,2024-03-10,0.0,14939.0,0
RSWQ,General,WB,2024-03-11,925.0,14014.0,0
RSWQ,General,WB,2024-03-12,1955.0,16309.0,0
RSWQ,General,WB,2024-03-13,3617.0,12692.0,0
RSWQ,General,WB,2024-03-14,2145.0,11047.0,0
RSWQ,General,WB,2024-03-15,1585.0,9462.0,0
RSWQ,General,WB,2024-03-16,1920.0,10037.0,0
RSWQ,General,WB,2024-03-17,0.0,10037.0,0
RSWQ,General,WB,2024-03-18,4705.0,9291.0,0
RSWQ,General,WB,2024-03-19,1555.0,7736.0,0
RSWQ,General,WB,2024-03-20,720.0,7016.0,0
RSWQ,General,WB,2024-03-21,3765.0,7311.0,0
RSWQ,General,WB,2024-03-22,2375.0,9195.0,0
RSWQ,General,WB,2024-03-23,2820.0,7607.0,0
RSWQ,General,WB,2024-03-24,0.0,7607.0,0
RSWQ,General,WB,2024-03-25,0.0,7607.0,0
RSWQ,General,WB,2024-03-26,5210.0,6596.0,0
RSWQ,General,WB,2024-03-27,900.0,9298.0,0
RSWQ,General,WB,2024-03-28,2680.0,10718.0,0
RSWQ,General,WB,2024-03-29,1670.0,13150.0,0
RSWQ,General,WB,2024-03-30,3730.0,13469.0,0
RSWQ,General,WB,2024-03-31,4870.0,8599.0,0
RSWQ,General,WB,2024-04-01,0.0,8599.0,0
RSWQ,General,WB,2024-04-02,0.0,8599.0,0
RSWQ,General,WB,2024-04-03,0.0,12621.0,0
RSWQ,General,WB,2024-04-04,400.0,16449.0,0
RSWQ,General,WB,2024-04-05,1435.0,15014.0,0
